timestamp,system_id,power_kw,temperature_c,airflow_m3_min,humidity_percent,setpoint_temperature_c,efficiency_percent,status,hour,day,month,day_of_week,is_weekend,hour_sin,hour_cos,power_kw_lag1,power_kw_lag3,power_kw_rolling_mean3,power_kw_rolling_std3,temperature_c_lag1,temperature_c_lag3,temperature_c_rolling_mean3,temperature_c_rolling_std3,airflow_m3_min_lag1,airflow_m3_min_lag3,airflow_m3_min_rolling_mean3,airflow_m3_min_rolling_std3,humidity_percent_lag1,humidity_percent_lag3,humidity_percent_rolling_mean3,humidity_percent_rolling_std3,setpoint_temperature_c_lag1,setpoint_temperature_c_lag3,setpoint_temperature_c_rolling_mean3,setpoint_temperature_c_rolling_std3,efficiency_percent_lag1,efficiency_percent_lag3,efficiency_percent_rolling_mean3,efficiency_percent_rolling_std3
2026-07-01 15:30:00,hvac,18.11,26.27,869.74,44.14,24,85.01,running,15,1,7,2,0,-0.7071067811865471,-0.7071067811865479,13.89,18.22,16.846666666666668,2.569558976426368,19.27,20.99,23.906666666666666,4.015723264037674,800.61,1201.09,886.9266666666666,96.06999653030616,59.56,63.63,55.78333333333334,10.288704162008603,24.0,24.0,23.333333333333332,1.154700538379251,86.44,93.14,85.88333333333333,0.7657893531076941
2026-07-01 15:45:00,hvac,17.5,27.13,1134.62,44.25,22,97.3,running,15,1,7,2,0,-0.7071067811865471,-0.7071067811865479,18.11,18.54,16.5,2.280811259179503,26.27,26.18,24.22333333333333,4.311210193592212,869.74,990.43,934.9899999999998,176.30610284388843,44.14,63.65,49.31666666666667,8.871157384092214,24.0,22.0,23.333333333333332,1.154700538379251,85.01,86.2,89.58333333333333,6.720969672103358
2026-07-01 16:00:00,hvac,17.01,22.26,1190.27,46.15,22,93.44,running,16,1,7,2,0,-0.8660254037844385,-0.5000000000000004,17.5,13.89,17.540000000000003,0.5510898293381987,27.13,19.27,25.22,2.5992498917957176,1134.62,800.61,1064.8766666666663,171.26870593699633,44.25,59.56,44.84666666666667,1.1300589955105054,22.0,24.0,22.666666666666668,1.154700538379251,97.3,86.44,91.91666666666667,6.285016573831219
2026-07-01 16:15:00,hvac,16.95,25.45,1190.98,57.1,22,91.05,running,16,1,7,2,0,-0.8660254037844385,-0.5000000000000004,17.01,18.11,17.153333333333332,0.301717306983432,22.26,26.27,24.94666666666667,2.473708417201466,1190.27,869.74,1171.9566666666667,32.33645053702538,46.15,44.14,49.16666666666668,6.935836887739923,22.0,24.0,22.0,0.0,93.44,85.01,93.92999999999999,3.1536803896399865
2026-07-01 16:30:00,hvac,13.25,20.55,778.46,62.36,23,92.96,running,16,1,7,2,0,-0.8660254037844385,-0.5000000000000004,16.95,17.5,15.736666666666666,2.1537254544935194,25.45,27.13,22.753333333333334,2.486972724686254,1190.98,1134.62,1053.2366666666667,237.96383849932616,57.1,44.25,55.20333333333335,8.269766219992752,22.0,22.0,22.333333333333332,0.5773502691896263,91.05,97.3,92.48333333333333,1.264291633023482
2026-07-01 16:45:00,hvac,13.38,27.23,677.58,63.23,24,87.57,running,16,1,7,2,0,-0.8660254037844385,-0.5000000000000004,13.25,17.01,14.526666666666666,2.099674577960428,20.55,22.26,24.409999999999997,3.459306288838856,778.46,1190.27,882.3399999999998,272.00768518554753,62.36,46.15,60.896666666666675,3.3166599664922796,23.0,22.0,23.0,1.0000000000000004,92.96,93.44,90.52666666666666,2.7328434520354765
2026-07-01 17:00:00,hvac,14.87,25.13,1202.48,52.35,23,97.48,running,17,1,7,2,0,-0.9659258262890683,-0.25881904510252063,13.38,16.95,13.833333333333334,0.9001296202954855,27.23,25.45,24.30333333333333,3.415864946588696,677.58,1190.98,886.1733333333332,278.5347808323644,63.23,57.1,59.31333333333334,6.046092401984341,24.0,22.0,23.333333333333332,0.5773502691896263,87.57,91.05,92.67,4.961360700453046
2026-07-01 17:15:00,hvac,13.6,22.53,842.7,43.99,22,96.17,running,17,1,7,2,0,-0.9659258262890683,-0.25881904510252063,14.87,13.25,13.950000000000001,0.8043009387038925,25.13,20.55,24.963333333333335,2.354428451521389,1202.48,778.46,907.5866666666665,268.39842051199423,52.35,62.36,53.190000000000005,9.647465988538139,23.0,23.0,23.0,1.0000000000000004,97.48,92.96,93.74000000000001,5.383372548876773
2026-07-01 17:30:00,hvac,12.53,21.72,516.8,53.78,24,87.98,running,17,1,7,2,0,-0.9659258262890683,-0.25881904510252063,13.6,13.38,13.666666666666666,1.1714236352973657,22.53,27.23,23.126666666666665,1.7815816942630993,842.7,677.58,853.9933333333332,342.9794747989058,43.99,63.23,50.04000000000001,5.288014750357697,22.0,24.0,23.0,1.0000000000000004,96.17,87.57,93.87666666666667,5.148498162895009
2026-07-01 17:45:00,hvac,11.67,22.26,748.55,47.87,23,92.33,running,17,1,7,2,0,-0.9659258262890683,-0.25881904510252063,12.53,14.87,12.6,0.9669022701390029,21.72,25.13,22.17,0.4124318125460628,516.8,1202.48,702.683333333333,167.7215425439832,53.78,52.35,48.54666666666668,4.929952670496351,24.0,23.0,23.0,1.0000000000000004,87.98,97.48,92.16000000000001,4.097645665501087
2026-07-01 18:00:00,hvac,12.74,22.47,866.15,47.93,22,91.43,running,18,1,7,2,0,-1.0,-1.8369701987210297e-16,11.67,13.6,12.313333333333333,0.5669509091035037,22.26,22.53,22.150000000000002,0.3869108424430999,748.55,842.7,710.4999999999999,177.7560336528688,47.87,43.99,49.860000000000014,3.394952135156049,23.0,22.0,23.0,1.0000000000000004,92.33,96.17,90.58,2.296192500640954
2026-07-01 18:15:00,hvac,12.2,26.28,927.63,48.06,24,92.33,running,18,1,7,2,0,-1.0,-1.8369701987210297e-16,12.74,12.53,12.203333333333333,0.535007788105266,22.47,21.72,23.67,2.262763796775979,866.15,516.8,847.4433333333332,90.99376975009498,47.93,53.78,47.95333333333334,0.09712534856659609,22.0,24.0,23.0,1.0000000000000004,91.43,87.98,92.03000000000002,0.5196152422705234
2026-07-01 18:30:00,hvac,10.27,19.54,959.55,58.47,24,87.39,running,18,1,7,2,0,-1.0,-1.8369701987210297e-16,12.2,11.67,11.736666666666665,1.2985504739259415,26.28,22.26,22.763333333333332,3.379561115490202,927.63,748.55,917.7766666666665,47.47321490412645,48.06,47.87,51.48666666666668,6.0480933634769345,24.0,23.0,23.333333333333332,1.1547005383792521,92.33,92.33,90.38333333333334,2.6310707579487627
2026-07-01 18:45:00,hvac,8.19,27.37,820.49,63.07,22,97.05,running,18,1,7,2,0,-1.0,-1.8369701987210297e-16,10.27,12.74,10.219999999999999,2.0054675265383737,19.54,22.47,24.396666666666665,4.241159432670905,959.55,866.15,902.5566666666664,72.84178013567045,58.47,47.93,56.53333333333334,7.6901257033505726,24.0,22.0,23.333333333333332,1.154700538379251,87.39,91.43,92.25666666666666,4.830417511285462
2026-07-01 19:00:00,hvac,7.9,23.97,625.92,43.24,23,86.55,running,19,1,7,2,0,-0.9659258262890684,0.2588190451025203,8.19,12.2,8.786666666666667,1.2927619012537719,27.37,26.28,23.626666666666665,3.926274739919939,820.49,927.63,801.9866666666666,167.5828876506585,63.07,48.06,54.92666666666668,10.378999630664476,22.0,24.0,23.0,0.9999999999999991,97.05,92.33,90.33,5.834826475568891
2026-07-01 19:15:00,hvac,10.56,20.73,548.32,42.17,24,91.79,running,19,1,7,2,0,-0.9659258262890684,0.2588190451025203,7.9,10.27,8.883333333333333,1.4592578022177123,23.97,19.54,24.02333333333333,3.3203212695962696,625.92,959.55,664.9099999999999,140.2115983076997,43.24,58.47,49.49333333333334,11.769903709603318,23.0,24.0,23.0,0.9999999999999991,86.55,87.39,91.79666666666667,5.250003174602204
2026-07-01 19:30:00,hvac,10.03,26.46,641.66,55.11,23,88.39,running,19,1,7,2,0,-0.9659258262890684,0.2588190451025203,10.56,8.19,9.496666666666668,1.4079180847383372,20.73,27.37,23.72,2.8731689821519453,548.32,820.49,605.2999999999998,49.96976285714854,42.17,63.07,46.84000000000001,7.1819844054412245,24.0,22.0,23.333333333333332,0.577350269189624,91.79,97.05,88.91000000000001,2.658420583730032
2026-07-01 19:45:00,hvac,10.62,24.53,745.87,54.72,23,88.44,running,19,1,7,2,0,-0.9659258262890684,0.2588190451025203,10.03,7.9,10.403333333333334,0.3247049943152563,26.46,23.97,23.906666666666666,2.915413063929943,641.66,625.92,645.2833333333332,98.82483004454417,55.11,43.24,50.66666666666668,7.3609125340092065,23.0,23.0,23.333333333333332,0.577350269189624,88.39,86.55,89.54,1.948717526990405
2026-07-01 20:00:00,hvac,7.48,23.52,406.42,60.71,22,86.79,running,20,1,7,2,0,-0.8660254037844386,0.5000000000000001,10.62,10.56,9.376666666666665,1.6688419138232564,24.53,20.73,24.83666666666667,1.4937982907117586,745.87,548.32,597.9833333333332,173.88879789489886,54.72,42.17,56.84666666666667,3.3514225835207796,23.0,24.0,22.666666666666668,0.5773502691896263,88.44,91.79,87.87333333333333,0.9385272150197058
2026-07-01 20:15:00,hvac,7.97,25.31,477.33,42.96,22,93.34,running,20,1,7,2,0,-0.8660254037844386,0.5000000000000001,7.48,10.03,8.69,1.6892897915988063,23.52,26.46,24.453333333333333,0.8974593769822521,406.42,641.66,543.2066666666665,179.05691004072673,60.71,55.11,52.79666666666668,9.029952011684978,22.0,23.0,22.333333333333332,0.5773502691896263,86.79,88.39,89.52333333333335,3.406733528371849
2026-07-01 20:30:00,hvac,8.2,22.53,783.92,48.88,22,92.25,running,20,1,7,2,0,-0.8660254037844386,0.5000000000000001,7.97,10.62,7.883333333333333,0.36774085078119406,25.31,24.53,23.786666666666665,1.40905405621409,477.33,745.87,555.8899999999999,200.63727893888412,42.96,54.72,50.850000000000016,9.037494121713191,22.0,23.0,22.0,0.0,93.34,88.44,90.79333333333334,3.50956312570854
2026-07-01 20:45:00,hvac,10.05,25.98,709.53,53.57,24,92.47,running,20,1,7,2,0,-0.8660254037844386,0.5000000000000001,8.2,7.48,8.74,1.1403069762129596,22.53,23.52,24.60666666666667,1.8293805873391589,783.92,406.42,656.9266666666664,159.92088679510587,48.88,60.71,48.470000000000006,5.316869379625647,22.0,22.0,22.666666666666668,1.154700538379251,92.25,86.79,92.68666666666667,0.5763968540280554
2026-07-01 21:00:00,hvac,9.08,25.59,657.37,56.25,22,88.08,running,21,1,7,2,0,-0.7071067811865477,0.7071067811865474,10.05,7.97,9.110000000000001,0.9253647929330048,25.98,25.31,24.7,1.8893649726826292,709.53,477.33,716.9399999999999,63.599580973461016,53.57,42.96,52.90000000000001,3.730402123096149,24.0,22.0,22.666666666666668,1.154700538379251,92.47,93.34,90.93333333333334,2.473506283261304
2026-07-01 21:15:00,hvac,9.02,24.56,441.17,63.68,24,90.77,running,21,1,7,2,0,-0.7071067811865477,0.7071067811865474,9.08,8.2,9.383333333333335,0.5781291666516021,25.59,22.53,25.376666666666665,0.7336438736426244,657.37,783.92,602.6899999999998,142.29089640591786,56.25,48.88,57.83333333333334,5.2376744203255905,22.0,22.0,23.333333333333332,1.154700538379251,88.08,92.25,90.44,2.2135265979878667
2026-07-01 21:30:00,hvac,6.57,26.65,485.32,57.41,24,88.1,running,21,1,7,2,0,-0.7071067811865477,0.7071067811865474,9.02,10.05,8.223333333333334,1.4321429165182058,24.56,25.98,25.599999999999998,1.045035884551347,441.17,709.53,527.9533333333331,114.23139162827738,63.68,53.57,59.113333333333344,3.997153153599806,24.0,24.0,23.333333333333332,1.154700538379251,90.77,92.47,88.98333333333333,1.5473310354713457
2026-07-01 21:45:00,hvac,7.57,19.75,511.04,40.16,23,90.15,running,21,1,7,2,0,-0.7071067811865477,0.7071067811865474,6.57,9.08,7.7200000000000015,1.2318684994754667,26.65,25.59,23.653333333333332,3.5382246018778094,485.32,657.37,479.1766666666665,35.33779327197468,57.41,56.25,53.75000000000001,12.179667483145844,24.0,22.0,23.666666666666668,0.5773502691896263,88.1,88.08,89.67333333333333,1.3973665708513796
2026-07-01 22:00:00,hvac,5.41,22.3,586.06,45.36,23,90.28,running,22,1,7,2,0,-0.5000000000000004,0.8660254037844384,7.57,9.02,6.516666666666668,1.080987203131134,19.75,24.56,22.899999999999995,3.4889110048839114,511.04,441.17,527.4733333333331,52.34193092858608,40.16,63.68,47.64333333333334,8.848775809869645,23.0,24.0,23.333333333333332,0.5773502691896263,90.15,90.77,89.50999999999999,1.2228245990327415
2026-07-01 22:15:00,hvac,5.82,26.07,275.97,45.93,24,90.68,running,22,1,7,2,0,-0.5000000000000004,0.8660254037844384,5.41,6.57,6.266666666666668,1.1471849603848856,22.3,26.65,22.706666666666667,3.1795649597599676,586.06,485.32,457.6899999999998,161.78262854830692,45.36,57.41,43.81666666666667,3.179564959760158,23.0,24.0,23.333333333333332,0.5773502691896263,90.28,88.1,90.37,0.2762245463381468
2026-07-01 22:30:00,hvac,6.74,26.54,621.97,58.99,24,94.37,running,22,1,7,2,0,-0.5000000000000004,0.8660254037844384,5.82,7.57,5.990000000000001,0.6811020481542674,26.07,19.75,24.97,2.324198786678976,275.97,511.04,494.6666666666665,190.2460407822797,45.93,40.16,50.09333333333334,7.710008646774267,24.0,23.0,23.666666666666668,0.5773502691896263,90.68,90.15,91.77666666666669,2.2547801075344998
2026-07-01 22:45:00,hvac,5.34,22.97,626.2,41.95,22,97.04,running,22,1,7,2,0,-0.5000000000000004,0.8660254037844384,6.74,5.41,5.966666666666668,0.7114304838375086,26.54,22.3,25.19333333333333,1.9397508431067527,621.97,586.06,508.04666666666657,200.99541694609073,58.99,45.36,48.95666666666668,8.91408623097926,24.0,23.0,23.333333333333332,1.154700538379251,94.37,90.28,94.03000000000002,3.193602980960587
2026-07-01 23:00:00,hvac,6.82,27.06,423.82,53.57,24,85.35,running,23,1,7,2,0,-0.25881904510252157,0.9659258262890681,5.34,5.82,6.300000000000001,0.8323460818673556,22.97,26.07,25.52333333333333,2.2264845234883954,626.2,275.97,557.3299999999998,115.64239404301343,41.95,45.93,51.50333333333335,8.70595964459598,22.0,24.0,23.333333333333332,1.154700538379251,97.04,90.68,92.25333333333333,6.125702680781481
2026-07-01 23:15:00,hvac,6.01,27.5,545.63,61.56,22,87.93,running,23,1,7,2,0,-0.25881904510252157,0.9659258262890681,6.82,6.74,6.0566666666666675,0.7411027818955153,27.06,26.54,25.843333333333334,2.4980859339368893,423.82,621.97,531.8833333333332,101.88790032841433,53.57,58.99,52.360000000000014,9.860836678497437,24.0,24.0,22.666666666666668,1.154700538379251,85.35,94.37,90.10666666666667,6.141452054142653
2026-07-01 23:30:00,hvac,5.9,21.49,351.5,48.8,23,93.01,running,23,1,7,2,0,-0.25881904510252157,0.9659258262890681,6.01,5.34,6.243333333333335,0.5024274408641226,27.5,22.97,25.349999999999998,3.350089551041886,545.63,626.2,440.31666666666655,98.11074983574834,61.56,41.95,54.643333333333345,6.447358632287604,22.0,22.0,23.0,0.9999999999999991,87.93,97.04,88.76333333333332,3.8974008432970764
2026-07-01 23:45:00,hvac,5.01,22.54,410.84,56.45,24,88.2,running,23,1,7,2,0,-0.25881904510252157,0.9659258262890681,5.9,6.82,5.640000000000001,0.548361194834151,21.49,27.06,23.843333333333334,3.209989615767222,351.5,423.82,435.98999999999984,99.47867158340755,48.8,53.57,55.603333333333346,6.421996055225618,23.0,24.0,23.0,0.9999999999999991,93.01,85.35,89.71333333333335,2.858187071087702
