timestamp,system_id,state_of_charge_percent,battery_power_kw,voltage_v,current_a,temperature_c,mode,hour,day,month,day_of_week,is_weekend,hour_sin,hour_cos,state_of_charge_percent_lag1,state_of_charge_percent_lag3,state_of_charge_percent_rolling_mean3,state_of_charge_percent_rolling_std3,battery_power_kw_lag1,battery_power_kw_lag3,battery_power_kw_rolling_mean3,battery_power_kw_rolling_std3,voltage_v_lag1,voltage_v_lag3,voltage_v_rolling_mean3,voltage_v_rolling_std3,current_a_lag1,current_a_lag3,current_a_rolling_mean3,current_a_rolling_std3,temperature_c_lag1,temperature_c_lag3,temperature_c_rolling_mean3,temperature_c_rolling_std3
2026-07-01 17:00:00,battery_storage_1,66.63,-55.06,691.4,-79.79,30.85,discharging,17,1,7,2,0,-0.9659258262890683,-0.25881904510252063,67.29,67.07,66.88,0.35791060336322283,47.6,23.22,-12.170000000000002,53.371056763005924,684.47,691.56,687.6766666666666,3.4937706469271634,68.99,33.65,-17.633333333333336,77.34879076839749,31.2,30.78,31.239999999999995,0.411460812228838
2026-07-01 17:15:00,battery_storage_1,66.91,22.61,682.41,32.77,31.06,charging,17,1,7,2,0,-0.9659258262890683,-0.25881904510252063,66.63,66.72,66.94333333333334,0.3312602199678517,-55.06,-29.05,5.049999999999998,53.53535373937489,691.4,687.16,686.0933333333334,4.709716905858647,-79.79,-42.1,7.323333333333331,77.58557683831019,30.85,31.67,31.03666666666666,0.17616280348967464
2026-07-01 17:30:00,battery_storage_1,67.92,84.94,690.45,123.11,32.49,charging,17,1,7,2,0,-0.9659258262890683,-0.25881904510252063,66.91,67.29,67.15333333333332,0.6785523806848826,22.61,47.6,17.496666666666666,70.1399289515846,682.41,684.47,688.0866666666666,4.9390316189846475,32.77,68.99,25.363333333333333,101.65257760299704,31.06,31.2,31.466666666666658,0.8924311364656415
2026-07-01 17:45:00,battery_storage_1,67.37,-46.56,693.35,-67.48,30.59,discharging,17,1,7,2,0,-0.9659258262890683,-0.25881904510252063,67.92,66.63,67.39999999999999,0.5056678751905735,84.94,-55.06,20.329999999999995,65.7796419874721,690.45,691.4,688.7366666666667,5.667674420194731,123.11,-79.79,29.466666666666658,95.33793071665303,32.49,30.85,31.379999999999995,0.9895958771134914
2026-07-01 18:00:00,battery_storage_1,66.72,-54.16,690.13,-78.49,30.98,discharging,18,1,7,2,0,-1.0,-1.8369701987210297e-16,67.37,66.91,67.33666666666666,0.6006940430311347,-46.56,22.61,-5.2600000000000025,78.20786405471,693.35,682.41,691.3100000000001,1.7739222079883614,-67.48,32.77,-7.620000000000002,113.34925981231638,30.59,31.06,31.353333333333328,1.0035105048445445
2026-07-01 18:15:00,battery_storage_1,66.14,-47.7,683.41,-69.13,30.35,discharging,18,1,7,2,0,-1.0,-1.8369701987210297e-16,66.72,67.92,66.74333333333333,0.6153318887666848,-54.16,84.94,-49.473333333333336,4.098601387465361,690.13,690.45,688.9633333333333,5.07165982034767,-78.49,123.11,-71.7,5.9379036704887085,30.98,32.49,30.639999999999997,0.3179622619116873
2026-07-01 18:30:00,battery_storage_1,66.0,-11.79,684.76,-17.08,30.36,discharging,18,1,7,2,0,-1.0,-1.8369701987210297e-16,66.14,67.37,66.28666666666668,0.38175035472574514,-47.7,-46.56,-37.88333333333333,22.827164373468147,683.41,693.35,686.1,3.554757375686383,-69.13,-67.48,-54.9,33.08574768688177,30.35,30.59,30.56333333333333,0.36087855759705006
2026-07-01 18:45:00,battery_storage_1,65.58,-35.3,691.41,-51.16,30.92,discharging,18,1,7,2,0,-1.0,-1.8369701987210297e-16,66.0,66.72,65.90666666666665,0.2914332399251528,-11.79,-54.16,-31.596666666666664,18.239189492226178,684.76,690.13,686.5266666666666,4.282619914646811,-17.08,-78.49,-45.79,26.4372521264976,30.36,30.98,30.543333333333333,0.32624121954977914
2026-07-01 19:00:00,battery_storage_1,64.8,-65.13,697.18,-94.4,32.69,discharging,19,1,7,2,0,-0.9659258262890684,0.2588190451025203,65.58,66.14,65.46,0.6089334939055211,-35.3,-47.7,-37.40666666666666,26.732329366019215,691.41,683.41,691.1166666666667,6.215193748655525,-51.16,-69.13,-54.21333333333334,38.75032559003003,30.92,30.35,31.323333333333327,1.216237367183459
2026-07-01 19:15:00,battery_storage_1,65.77,81.35,694.38,117.89,32.8,charging,19,1,7,2,0,-0.9659258262890684,0.2588190451025203,64.8,66.0,65.38333333333333,0.5140363151892339,-65.13,-11.79,-6.359999999999995,77.40956207084497,697.18,684.76,694.3233333333333,2.885417358602645,-94.4,-17.08,-9.223333333333334,112.18633621494791,32.69,30.36,32.13666666666666,1.0550987315570923
2026-07-01 19:30:00,battery_storage_1,65.04,-61.24,689.88,-88.75,31.09,discharging,19,1,7,2,0,-0.9659258262890684,0.2588190451025203,65.77,65.58,65.20333333333333,0.5052062285179634,81.35,-35.3,-15.006666666666666,83.46998522423094,694.38,691.41,693.8133333333334,3.6828431046306633,117.89,-51.16,-21.75333333333334,120.96766523882874,32.8,30.92,32.19333333333333,0.9570963030611859
2026-07-01 19:45:00,battery_storage_1,65.0,-2.79,693.93,-4.04,29.41,discharging,19,1,7,2,0,-0.9659258262890684,0.2588190451025203,65.04,64.8,65.27,0.4334743360338659,-61.24,-65.13,5.773333333333333,71.67966959559267,689.88,697.18,692.73,2.4784067462773325,-88.75,-94.4,8.366666666666662,103.87716993321166,31.09,32.69,31.099999999999994,1.6950221237494199
2026-07-01 20:00:00,battery_storage_1,65.2,16.33,686.31,23.67,30.22,charging,20,1,7,2,0,-0.8660254037844386,0.5000000000000001,65.0,65.77,65.08,0.10583005244271305,-2.79,81.35,-15.9,40.41262550243425,693.93,694.38,690.04,3.812518852411823,-4.04,117.89,-23.040000000000006,58.56888337675562,29.41,32.8,30.239999999999995,0.8401785524517689
2026-07-01 20:15:00,battery_storage_1,65.03,-14.58,688.91,-21.13,29.14,discharging,20,1,7,2,0,-0.8660254037844386,0.5000000000000001,65.2,65.04,65.07666666666667,0.10785793124921764,16.33,-61.24,-0.34666666666666696,15.599180534032326,686.31,689.88,689.7166666666666,3.873516920490886,23.67,-88.75,-0.5000000000000012,22.60881907575007,30.22,31.09,29.589999999999993,0.5620498198557758
2026-07-01 20:30:00,battery_storage_1,64.26,-64.01,691.04,-92.77,33.11,discharging,20,1,7,2,0,-0.8660254037844386,0.5000000000000001,65.03,65.0,64.83,0.5008991914547706,-14.58,-2.79,-20.753333333333334,40.524207991438054,688.91,693.93,688.7533333333334,2.368888628308669,-21.13,-4.04,-30.076666666666668,58.733300037826375,29.14,29.41,30.823333333333327,2.052616216766622
2026-07-01 20:45:00,battery_storage_1,63.7,-46.32,685.03,-67.14,32.56,discharging,20,1,7,2,0,-0.8660254037844386,0.5000000000000001,64.26,65.2,64.33,0.6677574409919209,-64.01,16.33,-41.63666666666666,25.045587102987437,691.04,686.31,688.3266666666667,3.0471680841939928,-92.77,23.67,-60.34666666666667,36.299923324069674,33.11,30.22,31.603333333333328,2.15096102552635
2026-07-01 21:00:00,battery_storage_1,63.19,-42.46,689.58,-61.53,31.65,discharging,21,1,7,2,0,-0.7071067811865477,0.7071067811865474,63.7,65.03,63.71666666666667,0.5351946686332554,-46.32,-14.58,-50.93000000000001,11.490852883924532,685.03,688.91,688.5500000000001,3.1345972628069827,-67.14,-21.13,-73.81333333333333,16.65486215293716,32.56,29.14,32.44,0.7373601562330894
2026-07-01 21:15:00,battery_storage_1,62.32,-72.33,689.68,-104.83,33.99,discharging,21,1,7,2,0,-0.7071067811865477,0.7071067811865474,63.19,64.26,63.07,0.6977822009769006,-42.46,-64.01,-53.70333333333334,16.246212892035174,689.58,691.04,688.0966666666667,2.6562818625535067,-61.53,-92.77,-77.83333333333334,23.547463416116372,31.65,33.11,32.73333333333333,1.1795903243641135
2026-07-01 21:30:00,battery_storage_1,62.04,-23.69,684.34,-34.33,30.04,discharging,21,1,7,2,0,-0.7071067811865477,0.7071067811865474,62.32,63.7,62.51666666666667,0.5996943666014664,-72.33,-46.32,-46.160000000000004,24.53018344815213,689.68,685.03,687.8666666666667,3.054592171359491,-104.83,-67.14,-66.89666666666666,35.55507464952561,33.99,32.56,31.893333333333327,1.986210797809085
2026-07-01 21:45:00,battery_storage_1,62.46,35.26,682.46,51.1,31.83,charging,21,1,7,2,0,-0.7071067811865477,0.7071067811865474,62.04,63.19,62.27333333333333,0.2138535324317837,-23.69,-42.46,-20.253333333333334,53.87726824304783,684.34,689.58,685.4933333333333,3.7456285631830557,-34.33,-61.53,-29.353333333333335,78.08403571366773,30.04,31.65,31.95333333333333,1.9778860769350202
2026-07-01 22:00:00,battery_storage_1,62.26,-17.09,694.62,-24.77,29.53,discharging,22,1,7,2,0,-0.5000000000000004,0.8660254037844384,62.46,62.32,62.25333333333333,0.21007935008837292,35.26,-72.33,-1.8400000000000023,32.2985680797152,682.46,689.68,687.14,6.545716156387939,51.1,-104.83,-2.66666666666667,46.8080039451944,31.83,33.99,30.466666666666658,1.2079045216130833
2026-07-01 22:15:00,battery_storage_1,61.63,-52.21,684.92,-75.66,32.08,discharging,22,1,7,2,0,-0.5000000000000004,0.8660254037844384,62.26,62.04,62.11666666666667,0.43316663460331317,-17.09,-23.69,-11.34666666666667,44.01692439656968,694.62,684.34,687.3333333333334,6.429193832303656,-24.77,-34.33,-16.44333333333334,63.78890525266392,29.53,30.04,31.14666666666666,1.4056433876817265
2026-07-01 22:30:00,battery_storage_1,62.59,79.95,687.05,115.87,31.33,charging,22,1,7,2,0,-0.5000000000000004,0.8660254037844384,61.63,62.46,62.16,0.4877499359305179,-52.21,35.26,3.549999999999997,68.45490194281194,684.92,682.46,688.8633333333332,5.097904798378485,-75.66,51.1,5.146666666666666,99.20781437635513,32.08,31.83,30.979999999999993,1.310534242208123
2026-07-01 22:45:00,battery_storage_1,62.23,-30.03,693.95,-43.51,31.68,discharging,22,1,7,2,0,-0.5000000000000004,0.8660254037844384,62.59,62.26,62.15,0.48497422611951757,79.95,-17.09,-0.7633333333333342,70.77407529126276,687.05,694.62,688.64,4.720307193392986,115.87,-24.77,-1.1000000000000014,102.56652134103018,31.33,29.53,31.69666666666666,0.3752776749733269
2026-07-01 23:00:00,battery_storage_1,61.54,-57.69,690.72,-83.61,32.3,discharging,23,1,7,2,0,-0.25881904510252157,0.9659258262890681,62.23,61.63,62.120000000000005,0.5335728628783787,-30.03,-52.21,-2.5899999999999985,72.80733204835896,693.95,684.92,690.5733333333333,3.452337372466577,-43.51,-75.66,-3.750000000000005,105.51640062094613,31.68,32.08,31.769999999999992,0.49122296363266105
2026-07-01 23:15:00,battery_storage_1,62.16,51.81,692.64,75.09,31.96,charging,23,1,7,2,0,-0.25881904510252157,0.9659258262890681,61.54,62.59,61.97666666666667,0.3797806384395743,-57.69,79.95,-11.970000000000004,56.94018967302442,690.72,687.05,692.4366666666668,1.6245717384367926,-83.61,115.87,-17.343333333333337,82.52238080262428,32.3,31.33,31.979999999999993,0.3104834939253009
2026-07-01 23:30:00,battery_storage_1,62.73,47.69,697.04,69.12,32.98,charging,23,1,7,2,0,-0.25881904510252157,0.9659258262890681,62.16,62.23,62.14333333333334,0.5951750442798789,51.81,-30.03,13.936666666666662,62.064709242316844,692.64,693.95,693.4666666666666,3.2400823034803468,75.09,-43.51,20.199999999999996,89.95163867323373,31.96,31.68,32.41333333333333,0.5193585787617361
2026-07-01 23:45:00,battery_storage_1,62.77,2.88,690.4,4.17,31.39,charging,23,1,7,2,0,-0.25881904510252157,0.9659258262890681,62.73,61.54,62.553333333333335,0.34122328955322784,47.69,-57.69,34.12666666666666,27.138703604507906,697.04,690.72,693.36,3.3780467729138084,69.12,-83.61,49.45999999999999,39.33571278113561,32.98,32.3,32.10999999999999,0.8055432949258956
