timestamp,system_id,air_flow_m3_min,air_pressure_bar,power_kw,motor_temperature_c,vibration_mm_s,efficiency_percent,status,hour,day,month,day_of_week,is_weekend,hour_sin,hour_cos,air_flow_m3_min_lag1,air_flow_m3_min_lag3,air_flow_m3_min_rolling_mean3,air_flow_m3_min_rolling_std3,air_pressure_bar_lag1,air_pressure_bar_lag3,air_pressure_bar_rolling_mean3,air_pressure_bar_rolling_std3,power_kw_lag1,power_kw_lag3,power_kw_rolling_mean3,power_kw_rolling_std3,motor_temperature_c_lag1,motor_temperature_c_lag3,motor_temperature_c_rolling_mean3,motor_temperature_c_rolling_std3,vibration_mm_s_lag1,vibration_mm_s_lag3,vibration_mm_s_rolling_mean3,vibration_mm_s_rolling_std3,efficiency_percent_lag1,efficiency_percent_lag3,efficiency_percent_rolling_mean3,efficiency_percent_rolling_std3
2026-07-01 15:15:00,compressor,105.74,5.8,38.91,47.77,0.991,94.15,running,15,1,7,2,0,-0.7071067811865471,-0.7071067811865479,87.59,78.45,102.51666666666667,13.604471078779056,7.05,6.98,6.449999999999999,0.6264982043070845,59.6,40.6,51.279999999999994,10.923410639539268,55.61,51.52,52.01666666666667,3.9606228466408497,1.183,1.498,1.277,0.3428060676242432,94.49,87.43,92.29666666666667,3.5086369623164737
2026-07-01 15:30:00,compressor,66.78,6.87,46.44,52.39,0.723,88.39,running,15,1,7,2,0,-0.7071067811865471,-0.7071067811865479,105.74,114.22,86.70333333333333,19.495128451316642,5.8,6.5,6.573333333333333,0.6757465007925194,38.91,55.33,48.31666666666666,10.471887763595111,47.77,52.67,51.92333333333334,3.9407782649285754,0.991,1.657,0.9656666666666668,0.2310440073521272,94.15,88.25,92.34333333333332,3.427905093979904
2026-07-01 15:45:00,compressor,103.2,5.78,37.67,48.99,1.094,91.2,running,15,1,7,2,0,-0.7071067811865471,-0.7071067811865479,66.78,87.59,91.90666666666668,21.797360696500295,6.87,7.05,6.1499999999999995,0.6236184731067561,46.44,59.6,41.00666666666666,4.746075571810152,52.39,55.61,49.71666666666667,2.3941874056417674,0.723,1.183,0.9359999999999999,0.19151762320997098,88.39,94.49,91.24666666666667,2.880283550856285
2026-07-01 16:00:00,compressor,103.63,5.51,39.64,51.08,1.598,85.49,running,16,1,7,2,0,-0.8660254037844385,-0.5000000000000004,103.2,105.74,91.20333333333333,21.152319809735666,5.78,5.8,6.053333333333334,0.7200231477760527,37.67,38.91,41.24999999999999,4.601336762289815,48.99,47.77,50.81999999999999,1.714846931944725,1.094,0.991,1.1383333333333334,0.439181435551789,91.2,94.15,88.36000000000001,2.8551182112129294
2026-07-01 16:15:00,compressor,81.27,6.34,41.46,50.2,1.565,91.21,running,16,1,7,2,0,-0.8660254037844385,-0.5000000000000004,103.63,66.78,96.03333333333335,12.787229306356243,5.51,6.87,5.876666666666666,0.42335957923889644,39.64,46.44,39.589999999999996,1.8954946583938919,51.08,52.39,50.09,1.0493331215587813,1.598,0.723,1.4189999999999998,0.2819414832904113,85.49,88.39,89.3,3.2995605768040974
2026-07-01 16:30:00,compressor,100.38,5.44,47.09,50.77,0.931,92.55,running,16,1,7,2,0,-0.8660254037844385,-0.5000000000000004,81.27,103.2,95.09333333333332,12.081143709654976,6.34,5.78,5.763333333333333,0.5006329327294954,41.46,37.67,42.73,3.883979917558755,50.2,48.99,50.68333333333334,0.4463556130862357,1.565,1.094,1.3646666666666665,0.3759286279778789,91.21,91.2,89.75,3.7496133133964373
2026-07-01 16:45:00,compressor,61.21,4.82,51.87,51.44,0.804,97.47,running,16,1,7,2,0,-0.8660254037844385,-0.5000000000000004,100.38,103.63,80.95333333333333,19.586919955249105,5.44,5.51,5.533333333333334,0.7642861593234144,47.09,39.64,46.806666666666665,5.210780491762523,50.77,51.08,50.803333333333335,0.6206716791779505,0.931,1.598,1.0999999999999999,0.40767756867406446,92.55,85.49,93.74333333333334,3.296199832129932
2026-07-01 17:00:00,compressor,75.19,6.17,49.18,52.58,1.899,86.16,running,17,1,7,2,0,-0.9659258262890683,-0.25881904510252063,61.21,81.27,78.92666666666666,19.85054743157819,4.82,6.34,5.476666666666667,0.6757465007925204,51.87,41.46,49.379999999999995,2.396267931596852,51.44,50.2,51.596666666666664,0.9151138362703856,0.804,1.565,1.2113333333333334,0.5989126257922187,97.47,91.21,92.06,5.670899399566169
2026-07-01 17:15:00,compressor,94.69,4.32,45.17,51.33,0.784,91.75,running,17,1,7,2,0,-0.9659258262890683,-0.25881904510252063,75.19,100.38,77.03,16.81567126224827,6.17,5.44,5.1033333333333335,0.9569918146637079,49.18,47.09,48.73999999999999,3.3716019931183268,52.58,50.77,51.78333333333333,0.6921223398601495,1.899,0.931,1.1623333333333334,0.6380504159808457,86.16,92.55,91.79333333333334,5.6551245197018645
2026-07-01 17:30:00,compressor,77.07,5.78,32.06,47.9,1.817,93.6,running,17,1,7,2,0,-0.9659258262890683,-0.25881904510252063,94.69,61.21,82.31666666666666,10.756771510696684,4.32,4.82,5.423333333333333,0.9752093792275257,45.17,51.87,42.13666666666666,8.954017720181984,51.33,51.44,50.60333333333333,2.4231453388795354,0.784,0.804,1.5,0.6214281937601461,91.75,97.47,90.50333333333333,3.8735040123037354
2026-07-01 17:45:00,compressor,92.45,4.64,42.6,51.59,0.659,96.71,running,17,1,7,2,0,-0.9659258262890683,-0.25881904510252063,77.07,75.19,88.07,9.591892409738698,5.78,6.17,4.913333333333333,0.7674199198179162,32.06,49.18,39.94333333333333,6.947044935318401,47.9,52.58,50.27333333333333,2.0594740428890237,1.817,1.899,1.0866666666666667,0.6355677252137099,93.6,86.16,94.02,2.50653146798521
2026-07-01 18:00:00,compressor,51.3,5.64,33.46,47.66,0.978,89.15,running,18,1,7,2,0,-1.0,-1.8369701987210297e-16,92.45,94.69,73.60666666666667,20.79246578290644,4.64,4.32,5.353333333333333,0.6217180497084963,42.6,45.17,36.04,5.724089447239605,51.59,51.33,49.04999999999999,2.202975260868915,0.659,0.784,1.1513333333333333,0.5981424022198477,96.71,91.75,93.15333333333332,3.7997412192586597
2026-07-01 18:15:00,compressor,81.94,5.13,28.23,46.94,0.834,96.35,running,18,1,7,2,0,-1.0,-1.8369701987210297e-16,51.3,77.07,75.23,21.379866697432938,5.64,5.78,5.136666666666666,0.5000333322222993,33.46,32.06,34.76333333333333,7.273117167579052,47.66,47.9,48.73,2.50285836594892,0.978,1.817,0.8236666666666667,0.15975084767640257,89.15,93.6,94.07,4.2646453545400504
2026-07-01 18:30:00,compressor,59.44,5.15,34.36,50.1,1.59,96.84,running,18,1,7,2,0,-1.0,-1.8369701987210297e-16,81.94,92.45,64.22666666666667,15.870933599928343,5.13,4.64,5.306666666666667,0.28884828774520394,28.23,42.6,32.01666666666666,3.310080562967183,46.94,51.59,48.23333333333333,1.6561803444473897,0.834,0.659,1.1340000000000001,0.4014174884082615,96.35,96.71,94.11333333333334,4.305349385744831
2026-07-01 18:45:00,compressor,53.5,4.55,26.95,45.77,0.638,93.31,running,18,1,7,2,0,-1.0,-1.8369701987210297e-16,59.44,51.3,64.96,15.002039861298899,5.15,5.64,4.943333333333334,0.3407834111768596,34.36,33.46,29.84666666666666,3.96071121559413,50.1,47.66,47.60333333333333,2.23991815326675,1.59,0.978,1.0206666666666668,0.5027020323544851,96.84,89.15,95.5,1.9123545696340474
2026-07-01 19:00:00,compressor,58.08,4.26,38.61,49.4,1.65,94.56,running,19,1,7,2,0,-0.9659258262890684,0.2588190451025203,53.5,81.94,57.00666666666666,3.1120625529275525,4.55,5.13,4.653333333333333,0.4539089482851562,26.95,28.23,33.30666666666666,5.900934954168972,45.77,46.94,48.42333333333334,2.324356541783949,0.638,0.834,1.2926666666666666,0.5677511191828075,93.31,96.35,94.90333333333335,1.7898696414357897
2026-07-01 19:15:00,compressor,73.16,4.17,21.71,46.13,0.585,92.73,running,19,1,7,2,0,-0.9659258262890684,0.2588190451025203,58.08,59.44,61.580000000000005,10.286709872451972,4.26,5.15,4.326666666666667,0.1985782801147601,38.61,34.36,29.089999999999993,8.650849669252137,49.4,50.1,47.1,1.999974999843907,1.65,1.59,0.9576666666666666,0.6001635888100256,94.56,96.84,93.53333333333335,0.9352183345793214
2026-07-01 19:30:00,compressor,39.34,3.83,22.02,44.93,1.24,93.71,running,19,1,7,2,0,-0.9659258262890684,0.2588190451025203,73.16,53.5,56.85999999999999,16.942974945386673,4.17,4.55,4.086666666666666,0.22678918257566008,21.71,26.95,27.44666666666666,9.668972713444441,46.13,45.77,46.82,2.313503836175914,0.585,0.638,1.1583333333333332,0.5371762590931678,92.73,93.31,93.66666666666667,0.9157692576917682
2026-07-01 19:45:00,compressor,52.62,4.06,34.79,50.36,0.463,96.48,running,19,1,7,2,0,-0.9659258262890684,0.2588190451025203,39.34,58.08,55.04,17.039377922917268,3.83,4.26,4.02,0.17349351572898286,22.02,38.61,26.17333333333332,7.4638618243730335,44.93,49.4,47.13999999999999,2.85242002517172,1.24,1.65,0.7626666666666666,0.4178592266940256,93.71,94.56,94.30666666666666,1.944899311875402
2026-07-01 20:00:00,compressor,48.4,4.17,20.01,45.85,1.462,93.13,running,20,1,7,2,0,-0.8660254037844386,0.5000000000000001,52.62,73.16,46.78666666666667,6.785405907779818,4.06,4.17,4.02,0.17349351572898286,34.79,21.71,25.606666666666655,8.016248083320097,50.36,46.13,47.04666666666666,2.906068363499727,0.463,0.585,1.055,0.5245655345140362,96.48,92.73,94.44,1.7903351641522607
2026-07-01 20:15:00,compressor,36.84,3.59,20.45,43.2,1.435,86.0,running,20,1,7,2,0,-0.8660254037844386,0.5000000000000001,48.4,39.34,45.95333333333334,8.169561391735371,4.17,3.83,3.94,0.3080584360149918,20.01,22.02,25.083333333333325,8.409098247335033,45.85,44.93,46.47,3.620041436227035,1.462,1.24,1.12,0.5691388231354427,93.13,93.71,91.87,5.352410671837484
2026-07-01 20:30:00,compressor,36.17,3.1,25.51,47.48,0.869,93.95,running,20,1,7,2,0,-0.8660254037844386,0.5000000000000001,36.84,52.62,40.47,6.875747232119539,3.59,4.06,3.6199999999999997,0.5356304696336854,20.45,34.79,21.98999999999999,3.0563376776789224,43.2,50.36,45.51,2.160162030959897,1.435,0.463,1.2553333333333334,0.3348467311074285,86.0,96.48,91.02666666666666,4.372485944326524
2026-07-01 20:45:00,compressor,34.71,3.04,25.86,47.7,0.332,93.36,running,20,1,7,2,0,-0.8660254037844386,0.5000000000000001,36.17,48.4,35.906666666666666,1.0891433942932134,3.1,4.17,3.2433333333333336,0.3017173069834337,25.51,20.01,23.939999999999987,3.02749071014261,47.48,45.85,46.126666666666665,2.5369535536414665,0.869,1.462,0.8786666666666667,0.551563535173718,93.95,93.13,91.10333333333334,4.429450680765396
2026-07-01 21:00:00,compressor,41.65,3.31,24.61,48.05,0.794,91.38,running,21,1,7,2,0,-0.7071067811865477,0.7071067811865474,34.71,36.84,37.51,3.658906940603888,3.04,3.59,3.15,0.14177446878758615,25.86,20.45,25.326666666666654,0.6448514040716254,47.7,43.2,47.74333333333333,0.2874601421656883,0.332,1.435,0.665,0.29081437378505764,93.36,86.0,92.89666666666666,1.3461921606268712
2026-07-01 21:15:00,compressor,45.38,2.72,15.46,45.26,1.093,90.77,running,21,1,7,2,0,-0.7071067811865477,0.7071067811865474,41.65,36.17,40.580000000000005,5.414877653280778,3.31,3.1,3.0233333333333334,0.2953528962670512,24.61,25.51,21.976666666666656,5.678101208443991,48.05,47.48,47.00333333333333,1.5198793811793028,0.794,0.869,0.7396666666666668,0.38339840027486916,91.38,93.95,91.83666666666666,1.354043327716338
2026-07-01 21:30:00,compressor,50.31,3.27,16.48,45.89,0.459,95.01,running,21,1,7,2,0,-0.7071067811865477,0.7071067811865474,45.38,34.71,45.78,4.343834711404189,2.72,3.04,3.1,0.329696830436694,15.46,25.86,18.849999999999987,5.014309523752971,45.26,47.7,46.4,1.4632498077910998,1.093,0.332,0.782,0.3171703012578504,90.77,93.36,92.38666666666666,2.2922550759750138
2026-07-01 21:45:00,compressor,38.87,2.92,16.3,44.4,0.628,85.74,running,21,1,7,2,0,-0.7071067811865477,0.7071067811865474,50.31,41.65,44.85333333333333,5.738155917481956,3.27,3.31,2.97,0.278388218141505,16.48,24.61,16.079999999999988,0.5444263035524052,45.89,48.05,45.18333333333334,0.7479527614322569,0.459,0.794,0.7266666666666666,0.3283143818557584,95.01,91.38,90.50666666666666,4.640607000526229
2026-07-01 22:00:00,compressor,29.05,2.84,19.47,43.96,0.903,87.61,idle,22,1,7,2,0,-0.5000000000000004,0.8660254037844384,38.87,45.38,39.410000000000004,10.640281951151456,2.92,2.72,3.01,0.22869193252059036,16.3,15.46,17.416666666666654,1.7805149067988943,44.4,45.26,44.75,1.0114840582040086,0.628,1.093,0.6633333333333333,0.22409893648415322,85.74,90.77,89.45333333333333,4.902206985974065
2026-07-01 22:15:00,compressor,37.52,3.04,23.09,45.03,0.927,97.5,running,22,1,7,2,0,-0.5000000000000004,0.8660254037844384,29.05,50.31,35.14666666666667,5.322840720266991,2.84,3.27,2.9333333333333336,0.10066445913695476,19.47,16.48,19.61999999999999,3.397484363466557,43.96,45.89,44.46333333333333,0.5378041774979198,0.903,0.459,0.8193333333333334,0.16613348047076204,87.61,95.01,90.28333333333335,6.319369694307574
2026-07-01 22:30:00,compressor,31.82,2.2,20.26,44.67,0.728,93.18,running,22,1,7,2,0,-0.5000000000000004,0.8660254037844384,37.52,38.87,32.796666666666674,4.318637902548937,3.04,2.92,2.6933333333333334,0.4387862045841184,23.09,16.3,20.939999999999987,1.9033917095542288,45.03,44.4,44.553333333333335,0.5444569159577328,0.927,0.628,0.8526666666666666,0.10862933919217765,97.5,85.74,92.76333333333332,4.958148175814565
2026-07-01 22:45:00,compressor,43.16,2.96,21.92,45.46,0.409,89.72,running,22,1,7,2,0,-0.5000000000000004,0.8660254037844384,31.82,29.05,37.5,5.670026454964671,2.2,2.84,2.733333333333333,0.4636090306857015,20.26,19.47,21.756666666666657,1.4220525072349144,44.67,43.96,45.053333333333335,0.3955165398996134,0.728,0.903,0.6880000000000001,0.2613063336392658,93.18,87.61,93.46666666666665,3.897913972028293
2026-07-01 23:00:00,compressor,26.97,2.92,13.59,41.92,0.345,89.99,idle,23,1,7,2,0,-0.25881904510252157,0.9659258262890681,43.16,37.52,33.98333333333333,8.308973061295383,2.96,3.04,2.6933333333333334,0.42770706486254784,21.92,23.09,18.58999999999999,4.408956792711826,45.46,45.03,44.01666666666667,1.8582339285822556,0.409,0.927,0.494,0.2051609124565267,89.72,97.5,90.96333333333332,1.9244306517339245
2026-07-01 23:15:00,compressor,42.07,2.64,19.58,44.07,1.03,96.56,running,23,1,7,2,0,-0.25881904510252157,0.9659258262890681,26.97,31.82,37.4,9.049071775602139,2.92,2.2,2.84,0.1743559577416335,13.59,20.26,18.36333333333332,4.296211509380453,41.92,44.67,43.81666666666666,1.7835451587594462,0.345,0.728,0.5946666666666667,0.3783653437265738,89.99,93.18,92.08999999999999,3.873486801319956
2026-07-01 23:30:00,compressor,25.96,2.71,20.78,46.01,0.311,90.29,idle,23,1,7,2,0,-0.25881904510252157,0.9659258262890681,42.07,43.16,31.666666666666668,9.023692887799996,2.64,2.96,2.7566666666666664,0.14571661996263735,19.58,21.92,17.98333333333332,3.851757174762327,44.07,45.46,44.0,2.0458983356953273,1.03,0.409,0.5619999999999999,0.40565625842576974,96.56,89.72,92.28000000000002,3.7096226223161715
2026-07-01 23:45:00,compressor,38.33,2.75,17.69,44.1,0.556,95.4,running,23,1,7,2,0,-0.25881904510252157,0.9659258262890681,25.96,26.97,35.453333333333326,8.431454995036885,2.71,2.92,2.6999999999999997,0.0556776436283217,20.78,13.59,19.349999999999987,1.5577868917152105,46.01,41.92,44.72666666666667,1.111500487329717,0.311,0.345,0.6323333333333333,0.3655274727477108,90.29,89.99,94.08333333333333,3.335930654754909
