timestamp,system_id,steam_pressure_bar,steam_flow_kg_hr,fuel_flow_m3_hr,feedwater_temperature_c,flue_gas_temperature_c,efficiency_percent,hour,day,month,day_of_week,is_weekend,hour_sin,hour_cos,steam_pressure_bar_lag1,steam_pressure_bar_lag3,steam_pressure_bar_rolling_mean3,steam_pressure_bar_rolling_std3,steam_flow_kg_hr_lag1,steam_flow_kg_hr_lag3,steam_flow_kg_hr_rolling_mean3,steam_flow_kg_hr_rolling_std3,fuel_flow_m3_hr_lag1,fuel_flow_m3_hr_lag3,fuel_flow_m3_hr_rolling_mean3,fuel_flow_m3_hr_rolling_std3,feedwater_temperature_c_lag1,feedwater_temperature_c_lag3,feedwater_temperature_c_rolling_mean3,feedwater_temperature_c_rolling_std3,flue_gas_temperature_c_lag1,flue_gas_temperature_c_lag3,flue_gas_temperature_c_rolling_mean3,flue_gas_temperature_c_rolling_std3,efficiency_percent_lag1,efficiency_percent_lag3,efficiency_percent_rolling_mean3,efficiency_percent_rolling_std3
2026-07-01 15:00:00,boiler_1,8.65,1829.89,145.99,84.87,206.74,81.21,15,1,7,2,0,-0.7071067811865471,-0.7071067811865479,8.54,8.49,8.573333333333332,0.0665832811848398,1737.9,1594.43,1795.6000000000001,50.264909230992274,144.72,136.45,145.98,1.2550298801222122,85.09,78.78,84.36,1.079490620617015,198.54,202.75,196.01,12.19346956366388,85.68,85.16,83.55,2.242387120904904
2026-07-01 15:15:00,boiler_1,8.54,1845.53,147.18,84.89,193.58,82.95,15,1,7,2,0,-0.7071067811865471,-0.7071067811865479,8.65,8.53,8.576666666666666,0.06350852961090693,1829.89,1819.01,1804.4399999999998,58.153513221471755,145.99,147.23,145.96333333333334,1.2302167830642368,84.87,83.12,84.95,0.12165525060646187,206.74,182.75,199.62,6.646141737880444,81.21,83.76,83.28,2.253197727675081
2026-07-01 15:30:00,boiler_1,8.49,1846.56,146.07,79.34,186.64,81.14,15,1,7,2,0,-0.7071067811865471,-0.7071067811865479,8.54,8.54,8.56,0.08185352771876067,1845.53,1737.9,1840.66,9.341300765947596,147.18,144.72,146.41333333333333,0.6651566231594712,84.89,85.09,83.03333333333335,3.198536123499836,193.58,198.54,195.65333333333334,10.209139696043474,82.95,85.68,81.76666666666667,1.0253942331285346
2026-07-01 15:45:00,boiler_1,8.41,1769.29,142.87,84.14,214.38,80.17,15,1,7,2,0,-0.7071067811865471,-0.7071067811865479,8.49,8.65,8.48,0.06557438524305904,1846.56,1829.89,1820.46,44.31751233993058,146.07,145.99,145.37333333333333,2.237863564503633,79.34,84.87,82.79,3.0112289849827087,186.64,206.74,198.20000000000002,14.43555333196469,81.14,81.21,81.42,1.410992558449502
2026-07-01 16:00:00,boiler_1,8.3,1787.63,142.33,86.86,214.26,81.25,16,1,7,2,0,-0.8660254037844385,-0.5000000000000004,8.41,8.54,8.4,0.09539392014171748,1769.29,1845.53,1801.16,40.37274947287964,142.87,147.18,143.75666666666666,2.021517581752101,84.14,84.89,83.44666666666667,3.807641439701662,214.38,193.58,205.09333333333333,15.98116808413357,80.17,82.95,80.85333333333334,0.5943343615618498
2026-07-01 16:15:00,boiler_1,8.23,1635.15,140.51,79.06,198.86,84.85,16,1,7,2,0,-0.8660254037844385,-0.5000000000000004,8.3,8.49,8.313333333333334,0.09073771725879398,1787.63,1846.56,1730.6899999999998,83.24666720055467,142.33,146.07,141.90333333333334,1.2365004380641684,86.86,79.34,83.35333333333334,3.959057126808522,214.26,186.64,209.16666666666666,8.926036821194987,81.25,81.14,82.09,2.4504693427994386
2026-07-01 16:30:00,boiler_1,8.26,1800.36,147.15,84.88,167.45,86.36,16,1,7,2,0,-0.8660254037844385,-0.5000000000000004,8.23,8.41,8.263333333333334,0.03511884584288733,1635.15,1769.29,1741.0466666666664,91.92981688947953,140.51,142.87,143.33,3.431093120275157,79.06,84.14,83.60000000000001,4.054479004755115,198.86,214.38,193.5233333333333,23.85694937189856,84.85,80.17,84.15333333333332,2.625268240262982
2026-07-01 16:45:00,boiler_1,8.1,1654.67,139.98,81.33,178.86,78.66,16,1,7,2,0,-0.8660254037844385,-0.5000000000000004,8.26,8.3,8.196666666666667,0.08504900548117066,1800.36,1787.63,1696.7266666666667,90.27822790315071,147.15,142.33,142.54666666666665,3.995401523418256,84.88,86.86,81.75666666666666,2.9333655301263177,167.45,214.26,181.72333333333336,15.899560790579484,86.36,81.25,83.29,4.080159310615216
2026-07-01 17:00:00,boiler_1,8.04,1624.87,140.97,92.22,200.61,85.52,17,1,7,2,0,-0.9659258262890683,-0.25881904510252063,8.1,8.23,8.133333333333333,0.11372481406155807,1654.67,1635.15,1693.3,93.90629744591094,139.98,140.51,142.7,3.8854729441857607,81.33,79.06,86.14333333333332,5.553830509957393,178.86,198.86,182.3066666666667,16.846543661336952,78.66,84.85,83.51333333333334,4.224042297768026
2026-07-01 17:15:00,boiler_1,7.93,1740.1,142.19,84.58,185.69,85.65,17,1,7,2,0,-0.9659258262890683,-0.25881904510252063,8.04,8.26,8.023333333333333,0.08621678104252868,1624.87,1800.36,1673.2133333333331,59.8111998987918,140.97,147.15,141.04666666666665,1.1069929237953358,92.22,84.88,86.04333333333334,5.590530684410343,200.61,167.45,188.38666666666668,11.12293276673607,85.52,86.36,83.27666666666667,3.998678948519545
2026-07-01 17:30:00,boiler_1,7.76,1733.43,141.91,92.86,173.6,82.1,17,1,7,2,0,-0.9659258262890683,-0.25881904510252063,7.93,8.1,7.909999999999999,0.14106735979666427,1740.1,1654.67,1699.4666666666665,64.68863295304077,142.19,139.98,141.68999999999997,0.6390618123464707,84.58,81.33,89.88666666666666,4.60683550100652,185.69,178.86,186.63333333333333,13.529687111435035,85.65,78.66,84.42333333333333,2.0131153303607587
2026-07-01 17:45:00,boiler_1,7.86,1836.47,146.15,79.38,196.12,79.21,17,1,7,2,0,-0.9659258262890683,-0.25881904510252063,7.76,8.04,7.8500000000000005,0.0854400374531835,1733.43,1624.87,1770.0,57.66123394447852,141.91,140.97,143.41666666666666,2.371272513511002,92.86,92.22,85.60666666666667,6.79839196673254,173.6,200.61,185.13666666666666,11.270192249173542,82.1,85.52,82.32,3.225631721074185
2026-07-01 18:00:00,boiler_1,7.88,1792.89,142.7,87.29,212.56,84.24,18,1,7,2,0,-1.0,-1.8369701987210297e-16,7.86,7.93,7.833333333333333,0.06429100507329699,1836.47,1740.1,1787.5966666666666,51.72354331765382,146.15,142.19,143.58666666666667,2.254780107534386,79.38,84.58,86.51,6.773765570198034,196.12,185.69,194.09333333333333,19.55890930837735,79.21,85.65,81.85,2.524301883689809
2026-07-01 18:15:00,boiler_1,7.72,1554.09,137.03,79.95,199.58,79.37,18,1,7,2,0,-1.0,-1.8369701987210297e-16,7.88,7.76,7.82,0.08717797887082097,1792.89,1733.43,1727.8166666666666,152.02144629404518,142.7,141.91,141.96,4.604812699773952,87.29,92.86,82.20666666666666,4.411511456783625,212.56,173.6,202.75333333333333,8.667233314808614,84.24,82.1,80.94,2.859003322838192
2026-07-01 18:30:00,boiler_1,7.65,1829.96,145.62,90.76,207.71,86.0,18,1,7,2,0,-1.0,-1.8369701987210297e-16,7.72,7.86,7.75,0.11789826122551966,1554.09,1836.47,1725.6466666666668,149.72412508788713,137.03,146.15,141.78333333333333,4.367749229675717,79.95,79.38,86.0,5.51924813720132,199.58,196.12,206.61666666666667,6.558706681452354,79.37,79.21,83.20333333333333,3.4344189222244506
2026-07-01 18:45:00,boiler_1,7.57,1604.88,139.8,79.49,188.45,82.36,18,1,7,2,0,-1.0,-1.8369701987210297e-16,7.65,7.88,7.646666666666667,0.07505553499465309,1829.96,1792.89,1662.9766666666667,146.82466152977594,145.62,142.7,140.8166666666667,4.384316746464927,90.76,87.29,83.39999999999999,6.378095326976546,207.71,212.56,198.58,9.668862394304519,86.0,84.24,82.57666666666667,3.320306210778354
2026-07-01 19:00:00,boiler_1,7.43,1774.17,141.87,87.69,169.15,83.18,19,1,7,2,0,-0.9659258262890684,0.2588190451025203,7.57,7.72,7.550000000000001,0.11135528725659961,1604.88,1554.09,1736.3366666666668,117.21250971348259,139.8,137.03,142.43000000000004,2.9501355901042094,79.49,79.95,85.98,5.8263453382030335,188.45,199.58,188.43666666666664,19.280003457814296,82.36,79.37,83.84666666666668,1.9093803532385676
2026-07-01 19:15:00,boiler_1,7.6,1757.43,144.4,89.36,194.03,79.91,19,1,7,2,0,-0.9659258262890684,0.2588190451025203,7.43,7.65,7.533333333333332,0.09073771725877287,1774.17,1829.96,1712.16,93.2834695967079,141.87,145.62,142.02333333333334,2.303830144201786,87.69,90.76,85.51333333333334,5.282767582748033,169.15,207.71,183.87666666666667,13.0552722427888,83.18,86.0,81.81666666666666,1.7013621993371235
2026-07-01 19:30:00,boiler_1,7.74,1748.94,144.99,87.84,203.97,79.36,19,1,7,2,0,-0.9659258262890684,0.2588190451025203,7.6,7.57,7.59,0.15524174696260093,1757.43,1604.88,1760.18,12.837838603126603,144.4,139.8,143.75333333333333,1.6574780038760688,89.36,79.49,88.29666666666667,0.9239227961976393,194.03,188.45,189.05000000000004,17.936231488247394,79.91,82.36,80.81666666666666,2.065098867689672
2026-07-01 19:45:00,boiler_1,7.67,1764.21,142.47,82.22,202.03,84.51,19,1,7,2,0,-0.9659258262890684,0.2588190451025203,7.74,7.43,7.669999999999999,0.07000000000000559,1748.94,1774.17,1756.86,7.650941118576701,144.99,141.87,143.95333333333335,1.3180414763326,87.84,87.69,86.47333333333334,3.7610814047735737,203.97,169.15,200.01,5.268889826139389,79.36,83.18,81.25999999999999,2.827985148475835
2026-07-01 20:00:00,boiler_1,7.71,1764.98,143.7,84.94,182.91,82.61,20,1,7,2,0,-0.8660254037844386,0.5000000000000001,7.67,7.6,7.706666666666667,0.0351188458428571,1764.21,1757.43,1759.3766666666668,9.046614468035102,142.47,144.4,143.72,1.2601190419954982,82.22,89.36,85.0,2.8104803859838885,202.03,194.03,196.30333333333337,11.639455886480661,84.51,79.91,82.16000000000001,2.60432332862108
2026-07-01 20:15:00,boiler_1,7.56,1804.3,144.59,84.38,193.99,84.29,20,1,7,2,0,-0.8660254037844386,0.5000000000000001,7.71,7.74,7.646666666666666,0.077674534651544,1764.98,1748.94,1777.83,22.926925219050503,143.7,144.99,143.58666666666667,1.0645343269866632,84.94,87.84,83.84666666666668,1.4362915210128564,182.91,203.97,192.9766666666667,9.600194442475107,82.61,79.36,83.80333333333334,1.0392946325914934
2026-07-01 20:30:00,boiler_1,7.66,1781.72,144.48,90.5,192.51,78.82,20,1,7,2,0,-0.8660254037844386,0.5000000000000001,7.56,7.67,7.6433333333333335,0.07637626158260094,1804.3,1764.21,1783.6666666666667,19.7321497392775,144.59,142.47,144.25666666666666,0.4852147290973826,84.38,82.22,86.60666666666667,3.3833316912968505,193.99,202.03,189.80333333333337,6.015491113228444,84.29,84.51,81.90666666666668,2.802005234351515
2026-07-01 20:45:00,boiler_1,7.67,1813.75,146.29,91.54,182.64,84.3,20,1,7,2,0,-0.8660254037844386,0.5000000000000001,7.66,7.71,7.63,0.06082762530298594,1781.72,1764.98,1799.9233333333332,16.457418793154567,144.48,143.7,145.12,1.0147413463537602,90.5,84.94,88.80666666666666,3.8687121026685056,192.51,182.91,189.71333333333334,6.1702214979148415,78.82,82.61,82.47,3.1609966782646297
2026-07-01 21:00:00,boiler_1,7.62,1758.91,141.51,78.02,167.22,85.07,21,1,7,2,0,-0.7071067811865477,0.7071067811865474,7.67,7.56,7.650000000000001,0.02645751311065685,1813.75,1804.3,1784.7933333333333,27.548873540187884,146.29,144.59,144.09333333333333,2.41334484343474,91.54,84.38,86.68666666666667,7.523545263593063,182.64,193.99,180.79,12.746093519192375,84.3,84.29,82.73,3.407975938882204
2026-07-01 21:15:00,boiler_1,7.79,1764.97,144.05,87.84,175.79,79.95,21,1,7,2,0,-0.7071067811865477,0.7071067811865474,7.62,7.66,7.693333333333334,0.08736894948054691,1758.91,1781.72,1779.21,30.065588302907422,141.51,144.48,143.95,2.3915685229572032,78.02,90.5,85.8,6.9870451551424955,167.22,192.51,175.21666666666667,7.725971352091053,85.07,78.82,83.10666666666667,2.7607305796352866
2026-07-01 21:30:00,boiler_1,7.68,1733.89,144.88,83.02,185.45,84.99,21,1,7,2,0,-0.7071067811865477,0.7071067811865474,7.79,7.67,7.696666666666666,0.08621678104252323,1764.97,1813.75,1752.5900000000001,16.47569118428387,144.05,146.29,143.48,1.7558188972669302,87.84,91.54,82.96,4.910274941385656,175.79,182.64,176.15333333333334,9.120429448953132,79.95,84.3,83.33666666666666,2.9332121187076488
2026-07-01 21:45:00,boiler_1,7.84,1812.35,145.4,83.69,195.0,84.58,21,1,7,2,0,-0.7071067811865477,0.7071067811865474,7.68,7.62,7.77,0.08185352771873625,1733.89,1758.91,1770.4033333333334,39.51118491431557,144.88,141.51,144.77666666666667,0.6809062588441315,83.02,78.02,84.85000000000001,2.6109959785491963,185.45,167.22,185.41333333333333,9.605052489878979,84.99,85.07,83.17333333333333,2.799005775866387
2026-07-01 22:00:00,boiler_1,7.88,1591.44,139.43,81.39,175.83,85.24,22,1,7,2,0,-0.5000000000000004,0.8660254037844384,7.84,7.79,7.8,0.1058300524425942,1812.35,1764.97,1712.5600000000002,111.98898919090144,145.4,144.05,143.23666666666668,3.3069069133153706,83.69,87.84,82.69999999999999,1.1829201156459521,195.0,175.79,185.42666666666665,9.585021300619537,84.58,79.95,84.93666666666667,0.3332166462432889
2026-07-01 22:15:00,boiler_1,7.86,1693.86,140.48,88.03,175.45,82.89,22,1,7,2,0,-0.5000000000000004,0.8660254037844384,7.88,7.68,7.86,0.02000000000007219,1591.44,1733.89,1699.2166666666665,110.55237416416328,139.43,144.88,141.77,3.1872088102287233,81.39,83.02,84.37,3.3718244319655852,175.83,185.45,182.09333333333333,11.17911594596509,85.24,84.99,84.23666666666666,1.212036853125158
2026-07-01 22:30:00,boiler_1,7.75,1628.39,140.9,83.32,193.99,84.12,22,1,7,2,0,-0.5000000000000004,0.8660254037844384,7.86,7.84,7.830000000000001,0.07000000000001785,1693.86,1812.35,1637.8966666666668,51.86758750253471,140.48,145.4,140.26999999999998,0.7571657678471129,88.03,83.69,84.24666666666667,3.4156160986465336,175.45,195.0,181.75666666666666,10.59608103655927,82.89,84.58,84.08333333333333,1.1754289996990532
2026-07-01 22:45:00,boiler_1,7.79,1559.4,138.12,80.34,173.49,85.42,22,1,7,2,0,-0.5000000000000004,0.8660254037844384,7.75,7.88,7.8,0.055677643628319194,1628.39,1591.44,1627.2166666666665,67.2376786729962,140.9,139.43,139.83333333333334,1.4985771028988841,83.32,81.39,83.89666666666666,3.877297168561281,193.99,175.83,180.97666666666666,11.312406169039864,84.12,85.24,84.14333333333333,1.2651613862798414
2026-07-01 23:00:00,boiler_1,7.96,1572.07,136.47,89.14,180.02,82.34,23,1,7,2,0,-0.25881904510252157,0.9659258262890681,7.79,7.86,7.833333333333333,0.11150485789119642,1559.4,1693.86,1586.6200000000001,36.724404692244406,138.12,140.48,138.49666666666667,2.23889109456731,80.34,88.03,84.26666666666667,4.475727129007458,173.49,175.45,182.5,10.472597576532642,85.42,82.89,83.96000000000001,1.5462212002168931
2026-07-01 23:15:00,boiler_1,8.11,1557.09,134.57,88.17,170.98,84.64,23,1,7,2,0,-0.25881904510252157,0.9659258262890681,7.96,7.75,7.953333333333333,0.16010413278031735,1572.07,1628.39,1562.8533333333332,8.06500051661866,136.47,140.9,136.38666666666668,1.7764665303159723,89.14,83.32,85.88333333333334,4.825104489369479,180.02,193.99,174.83,4.666594047053916,82.34,84.12,84.13333333333333,1.6012911457113357
2026-07-01 23:30:00,boiler_1,8.09,1848.81,144.25,93.55,176.07,79.32,23,1,7,2,0,-0.25881904510252157,0.9659258262890681,8.11,7.79,8.053333333333333,0.08144527815250474,1557.09,1559.4,1659.323333333333,164.27111046478362,134.57,138.12,138.42999999999998,5.129015500073997,88.17,80.34,90.28666666666668,2.8674436931409804,170.98,173.49,175.69000000000003,4.531964254051313,84.64,85.42,82.10000000000001,2.6681079438433533
2026-07-01 23:45:00,boiler_1,8.08,1624.59,140.56,83.59,182.37,81.41,23,1,7,2,0,-0.25881904510252157,0.9659258262890681,8.09,7.96,8.093333333333334,0.015275252316716207,1848.81,1572.07,1676.83,152.71510337880736,144.25,136.47,139.79333333333332,4.885328375179349,93.55,89.14,88.43666666666667,4.985351876581412,176.07,180.02,176.47333333333333,5.705701826535629,79.32,82.34,81.79,2.680279836136513
