timestamp,system_id,irradiance_w_m2,dc_power_kw,inverter_power_kw,panel_temperature_c,inverter_status,hour,day,month,day_of_week,is_weekend,hour_sin,hour_cos,irradiance_w_m2_lag1,irradiance_w_m2_lag3,irradiance_w_m2_rolling_mean3,irradiance_w_m2_rolling_std3,dc_power_kw_lag1,dc_power_kw_lag3,dc_power_kw_rolling_mean3,dc_power_kw_rolling_std3,inverter_power_kw_lag1,inverter_power_kw_lag3,inverter_power_kw_rolling_mean3,inverter_power_kw_rolling_std3,panel_temperature_c_lag1,panel_temperature_c_lag3,panel_temperature_c_rolling_mean3,panel_temperature_c_rolling_std3
2026-07-01 20:30:00,solar_plant_1,187.32,81.66,77.22,33.64,online,20,1,7,2,0,-0.8660254037844386,0.5000000000000001,229.04,237.22,211.62666666666667,21.697422273948504,91.13,100.18,87.09333333333332,4.8870475067499894,85.81,96.24,82.55666666666664,4.6585655875195515,33.91,36.03,33.93666666666667,0.31085902485454914
2026-07-01 20:45:00,solar_plant_1,152.34,71.38,68.14,30.97,online,20,1,7,2,0,-0.8660254037844386,0.5000000000000001,187.32,218.52,189.5666666666667,38.39932464684842,81.66,88.49,81.38999999999999,9.877767966494057,77.22,84.64,77.05666666666666,8.836132260962362,33.64,34.26,32.84,1.62508461318178
2026-07-01 21:00:00,solar_plant_1,127.84,58.3,55.58,31.44,online,21,1,7,2,0,-0.7071067811865477,0.7071067811865474,152.34,229.04,155.83333333333334,29.89347977961245,71.38,91.13,70.44666666666666,11.707934631403868,68.14,85.81,66.97999999999998,10.866535786527539,30.97,33.91,32.01666666666667,1.4253537572594048
2026-07-01 21:15:00,solar_plant_1,109.56,51.65,49.3,29.26,online,21,1,7,2,0,-0.7071067811865477,0.7071067811865474,127.84,187.32,129.91333333333333,21.46523080085859,58.3,81.66,60.443333333333335,10.038109051670178,55.58,77.22,57.67333333333331,9.592858454768027,31.44,33.64,30.556666666666672,1.1472721269748922
2026-07-01 21:30:00,solar_plant_1,104.62,38.35,37.12,29.62,online,21,1,7,2,0,-0.7071067811865477,0.7071067811865474,109.56,152.34,114.00666666666666,12.23199629390668,51.65,71.38,49.43333333333334,10.158042790479827,49.3,68.14,47.333333333333314,9.385826193426526,29.26,30.97,30.10666666666667,1.1686459401091038
2026-07-01 21:45:00,solar_plant_1,91.23,31.14,30.11,29.96,online,21,1,7,2,0,-0.7071067811865477,0.7071067811865474,104.62,127.84,101.80333333333334,9.484062069290827,38.35,58.3,40.38,10.404599944249798,37.12,55.58,38.84333333333331,9.710377610227575,29.62,31.44,29.61333333333334,0.35004761580888866
2026-07-01 22:00:00,solar_plant_1,46.31,21.88,21.42,30.84,online,22,1,7,2,0,-0.5000000000000004,0.8660254037844384,91.23,109.56,80.72000000000001,30.54274218207743,31.14,51.65,30.456666666666667,8.256236026980634,30.11,49.3,29.549999999999983,7.864966624205911,29.96,29.26,30.140000000000004,0.6296030495480106
2026-07-01 22:15:00,solar_plant_1,14.54,6.64,6.41,28.16,standby,22,1,7,2,0,-0.5000000000000004,0.8660254037844384,46.31,104.62,50.693333333333335,38.53244390554821,21.88,38.35,19.886666666666667,12.37103606547202,21.42,37.12,19.313333333333315,11.989621901177836,30.84,29.62,29.653333333333336,1.3660649081699912
2026-07-01 22:30:00,solar_plant_1,41.61,18.23,17.18,27.37,online,22,1,7,2,0,-0.5000000000000004,0.8660254037844384,14.54,91.23,34.153333333333336,17.147438098276915,6.64,31.14,15.583333333333334,7.957262929752166,6.41,30.11,15.003333333333316,7.738115619012289,28.16,29.96,28.790000000000003,1.8187633161024968
2026-07-01 22:45:00,solar_plant_1,0.0,0.0,0.0,28.7,standby,22,1,7,2,0,-0.5000000000000004,0.8660254037844384,41.61,46.31,18.716666666666665,21.117088656684103,18.23,21.88,8.290000000000001,9.226326462892601,17.18,21.42,7.863333333333315,8.681718339891003,27.37,30.84,28.076666666666668,0.6689045771509429
2026-07-01 23:00:00,solar_plant_1,8.21,0.0,0.0,27.97,standby,23,1,7,2,0,-0.25881904510252157,0.9659258262890681,0.0,14.54,16.606666666666666,22.03919311894741,0.0,6.64,6.076666666666667,10.525095407320777,0.0,6.41,5.726666666666648,9.918877624671005,28.7,28.16,28.013333333333335,0.6660580555278063
2026-07-01 23:15:00,solar_plant_1,5.34,7.02,6.79,29.65,standby,23,1,7,2,0,-0.25881904510252157,0.9659258262890681,8.21,41.61,4.516666666666667,4.1664653285816415,0.0,18.23,2.34,4.052998889711173,0.0,17.18,2.2633333333333145,3.920208327797559,27.97,27.37,28.773333333333337,0.8423973725822509
2026-07-01 23:30:00,solar_plant_1,0.0,0.0,0.0,28.24,standby,23,1,7,2,0,-0.25881904510252157,0.9659258262890681,5.34,0.0,4.516666666666667,4.1664653285816415,7.02,0.0,2.34,4.052998889711173,6.79,0.0,2.2633333333333145,3.920208327797559,29.65,28.7,28.62,0.9021640649018047
2026-07-01 23:45:00,solar_plant_1,0.0,6.64,6.33,26.62,standby,23,1,7,2,0,-0.25881904510252157,0.9659258262890681,0.0,8.21,1.78,3.083050437625495,0.0,0.0,4.553333333333334,3.9478770666439615,0.0,0.0,4.373333333333314,3.794394989103446,28.24,27.97,28.17,1.5162123861781853
